,uuid,title,publisher,link,providerPublishTime,type,thumbnail,relatedTickers
397,02afcd48-2dcd-39f4-b6b8-e708f605bb46,Arm Courts Intel as Anchor Investor in Upcoming IPO,Bloomberg,https://finance.yahoo.com/news/intel-talks-anchor-investor-chip-005630028.html,1686664496,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/vakAOPHCMcNnVsJ_wf1N9Q--~B/aD0xMzMxO3c9MjAwMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/bloomberg_technology_68/c4d2ef56fc7533e9287bf3bbee9fdac9', 'width': 2000, 'height': 1331, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/5sFQDqoJHIea40H1qdEGaA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/bloomberg_technology_68/c4d2ef56fc7533e9287bf3bbee9fdac9', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['INTC', 'SFTBY']"
398,fa317501-2bf7-35a7-90b0-8e4e330d2b9a,Did Broadcom Just Deal a Blow to Intel's Fledgling Foundry Services Business?,Motley Fool,https://finance.yahoo.com/m/fa317501-2bf7-35a7-90b0-8e4e330d2b9a/did-broadcom-just-deal-a-blow.html,1686661687,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/s7cCadnFBY8WxJ7Ni8IBYQ--~B/aD0yMTYwO3c9NDA5NjthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/588cc59a15bdb8f4d10fd9327c064d91', 'width': 4096, 'height': 2160, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/kWdOwbDhHmHzv1j_Bi.TRg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/588cc59a15bdb8f4d10fd9327c064d91', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['INTC', 'AVGO', 'TSM']"
399,02abb015-028a-3ee9-8c3e-c5c9aa041b1b,"Oracle, Intel Climb: Which Is the Better AI Stock?",Motley Fool,https://finance.yahoo.com/m/02abb015-028a-3ee9-8c3e-c5c9aa041b1b/oracle%2C-intel-climb%3A-which-is.html,1686661226,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/or3qA97stMEWoDcR1TJclw--~B/aD0xMjk5O3c9MjMwOTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/2195098c3ddc98cd9eb16461a774af66', 'width': 2309, 'height': 1299, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/aa9Y1dFwe.x.NcWDIZwZug--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/2195098c3ddc98cd9eb16461a774af66', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['ORCL', 'INTC', 'NVDA', 'SFTBY']"
400,c8f6117a-5082-3f60-a7de-e8b1f2bfa96f,Georgetown University Survey Finds 65% of Young Adults Highlight Paid Time Off as the Top Benefit for Choosing an Employer,PR Newswire,https://finance.yahoo.com/news/georgetown-university-survey-finds-65-150700437.html,1686668820,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/QIhNmdZxppSZqd3aV0b78A--~B/aD0xNjt3PTE2O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/286bcf6ab792ab9e66e7ac4533f608e6', 'width': 16, 'height': 16, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/XqMUc_HJvXeeJ0wlVXEvKA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/286bcf6ab792ab9e66e7ac4533f608e6', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['BAC']
401,d2d3fd49-e1a7-366a-ab6d-28fcd8d77113,2 Bargain Stocks You Can Buy Today and Hold Forever,Motley Fool,https://finance.yahoo.com/m/d2d3fd49-e1a7-366a-ab6d-28fcd8d77113/2-bargain-stocks-you-can-buy.html,1686649920,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/gJ3_iGviI2s6vS2XEXyKzA--~B/aD0xNDE0O3c9MjExOTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/1d826e119877c3c8190cd6dc169bb94d', 'width': 2119, 'height': 1414, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/epPKnd94gjwDHWWQD0wM5w--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/1d826e119877c3c8190cd6dc169bb94d', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['SDA', 'PFE']"
402,312354a1-68a9-3963-9dc4-b0e0c97a70f5,Bank of America (BAC) Stock Sinks As Market Gains: What You Should Know,Zacks,https://finance.yahoo.com/news/bank-america-bac-stock-sinks-214524837.html,1686606324,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/XFzKRSTb2_xUaLSOCP9.Bg--~B/aD02MDI7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/a41b81fe729c761f3f94f42ff348f70c', 'width': 900, 'height': 602, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/UF5vS9CCA_LIuCo4lg9rzA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/a41b81fe729c761f3f94f42ff348f70c', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['SDA']
403,7d56b0eb-cc62-3f3f-a41e-5db675b88b9b,Bank of America Declares Third Quarter 2023 Preferred Stock Dividends,PR Newswire,https://finance.yahoo.com/news/bank-america-declares-third-quarter-201500943.html,1686600900,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/SJ6dFsTWojHXbZbTuHmbeA--~B/aD0yMTg7dz00MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/prnewswire.com/4d6fb45aaf101b6a5768c6209ac29c98', 'width': 400, 'height': 218, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/0Nn88UvHmU8icVJH24cVgw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/prnewswire.com/4d6fb45aaf101b6a5768c6209ac29c98', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['BAC']
404,f93ee186-b9c6-3c22-a70f-264301c0c1f7,"Why Carnival, Norwegian Cruise Line, and Virgin Galactic Stocks All Popped on Monday",Motley Fool,https://finance.yahoo.com/m/f93ee186-b9c6-3c22-a70f-264301c0c1f7/why-carnival%2C-norwegian.html,1686597083,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/miShyb5.EUfiTSWEiDt_AA--~B/aD0xNTE2O3c9MTk3NzthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/b1646cd69456d75b4864ef325f827c42', 'width': 1977, 'height': 1516, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/222K1TSJzrgE195MaKVqvg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/b1646cd69456d75b4864ef325f827c42', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['CUK', 'SPCE', 'SDA', 'NCLH']"
406,8db3b783-3387-3420-b9c4-adc4b931a008,Bank of America Corporation (BAC) is Attracting Investor Attention: Here is What You Should Know,Zacks,https://finance.yahoo.com/news/bank-america-corporation-bac-attracting-130011635.html,1686574811,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/w.ILboV799eZj6zbyZJ3SQ--~B/aD02MDE7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/5ecaf2a9bf082a5f3a554e6526b34be0', 'width': 900, 'height': 601, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/8iH7sUYRxbYanfZU7fLgpA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/5ecaf2a9bf082a5f3a554e6526b34be0', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['SDA']
407,24c4a529-885b-3387-8878-09a0985a1e61,Before You Buy Bank of America: Here's a Banking Stock I'd Buy First,Motley Fool,https://finance.yahoo.com/m/24c4a529-885b-3387-8878-09a0985a1e61/before-you-buy-bank-of.html,1686573791,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/jazt92pZ3mJuNpna2w53eQ--~B/aD05MDA7dz0xNjAwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/1db29859ccf1f2cb2c9db97bef3b4fdb', 'width': 1600, 'height': 900, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/IBSAdu.VFyGG9DkxkkZyZg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/1db29859ccf1f2cb2c9db97bef3b4fdb', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['SDA', 'USB']"
408,41ba4426-c87f-3843-9fd3-8d475d1a2a18,General Electric (GE) Arm Signs MOU With NL on Carbon Capture,Zacks,https://finance.yahoo.com/news/general-electric-ge-arm-signs-153000876.html,1686670200,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/uzmjcPxILC9RffYKRmYFTw--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/e563146860145ca5b34d292d38975c7c', 'width': 635, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/6YbJDlQ3HkOxqn26x7TsDw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/e563146860145ca5b34d292d38975c7c', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['GE', 'IR', 'ALG']"
409,6430ef4d-4c4f-350a-ac12-ed1106306124,S&P 500's biggest winners so far this year,Yahoo Finance Video,https://finance.yahoo.com/video/p-500s-biggest-winners-far-141020743.html,1686579020,VIDEO,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/TvOYATXGjFdo6X69EFSB2Q--~B/aD0yNzI0O3c9NDg1MDthcHBpZD15dGFjaHlvbg--/https://s.yimg.com/os/creatr-uploaded-images/2023-06/b2d209d0-092a-11ee-a5ff-f4baae1878d1', 'width': 4850, 'height': 2724, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/c5OhSgDewIXmw9ezqYh8NQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://s.yimg.com/os/creatr-uploaded-images/2023-06/b2d209d0-092a-11ee-a5ff-f4baae1878d1', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['GE', '^DJI', 'RCL', '^GSPC', 'CCL', 'CUK', 'CUKPF', 'AMD', 'PHM', '^IXIC', 'NVDA', '^NDX', 'CRM']"
410,e1c19377-36ea-31cd-a575-aa5b835945ac,GE Stock Doubled Investors' Money in 11 Months: What's Next?,Motley Fool,https://finance.yahoo.com/m/e1c19377-36ea-31cd-a575-aa5b835945ac/ge-stock-doubled-investors%27.html,1686490620,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/z_5WNO2hA0CX3HVmqpjeuQ--~B/aD0yMTYwO3c9NDA5NjthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/ef60065d1ab512f9e2536bac509e836f', 'width': 4096, 'height': 2160, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/zXuW8HUitSfW7SdrStJk2w--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/ef60065d1ab512f9e2536bac509e836f', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['GE']
411,120d2354-a4fc-30ba-87ca-28bfe8ad7246,General Electric (GE) Arm Wins GIS Order From Larsen & Toubro,Zacks,https://finance.yahoo.com/news/general-electric-ge-arm-wins-142600558.html,1686320760,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/r398vJtFFDOHb5rdOUCmGQ--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/ff346dd52d285665b4a52c89d00c4e50', 'width': 635, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/LbEK9sFKIbMl.J24YPxqsg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/ff346dd52d285665b4a52c89d00c4e50', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['GE', 'TT', 'ALG']"
412,eab7b3ca-a4fc-3ba0-9d14-735020adc3cd,We Think General Electric (NYSE:GE) Can Stay On Top Of Its Debt,Simply Wall St.,https://finance.yahoo.com/news/think-general-electric-nyse-ge-130028235.html,1686315628,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/4QGD_P37seC4aZEwpPfkyQ--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/a5f4364aeeef740641901bb3625032d2', 'width': 1194, 'height': 432, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/Q1eFRWaiOcPGSjMcUVWiqA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/a5f4364aeeef740641901bb3625032d2', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['GE']
413,9e2b4156-aa86-3373-92d7-a973c99e2c5a,General Electric (GE) Up 27% YTD: Will the Momentum Continue?,Zacks,https://finance.yahoo.com/news/general-electric-ge-27-ytd-110200229.html,1686308520,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/sz1MS9HfRcPSRLVV.uMorg--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/c1c86bf4e6126ae26a36985ac79eeece', 'width': 635, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/ebMm1xyt8olQ1RkGhH0QCA--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/c1c86bf4e6126ae26a36985ac79eeece', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['GE', 'FLS', 'GGG']"
414,8915faf1-b134-356a-a311-11174b77af08,Boeing Is Rising Again as Travel Rebound Lifts Aviation Stocks,Barrons.com,https://finance.yahoo.com/m/8915faf1-b134-356a-a311-11174b77af08/boeing-is-rising-again-as.html,1686258480,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/iMvPazUgXxb9v7HXBzEmfA--~B/aD02NDA7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/Barrons.com/2f416c7095786d09691e642dd8308bf1', 'width': 1280, 'height': 640, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/4NBqmDVjilfrIUKiHoffuQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/Barrons.com/2f416c7095786d09691e642dd8308bf1', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['BA', 'GE']"
415,8f6c0299-bbb2-34d4-ac17-a4f4c634b9ed,"General Electric (GE)-Fueled 1,875 MW Power Plant Comes Online",Zacks,https://finance.yahoo.com/news/general-electric-ge-fueled-1-132300049.html,1686230580,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/uzmjcPxILC9RffYKRmYFTw--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/e563146860145ca5b34d292d38975c7c', 'width': 635, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/6YbJDlQ3HkOxqn26x7TsDw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/e563146860145ca5b34d292d38975c7c', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['GE', 'TT', 'ALG']"
416,29ada40e-e912-3d64-8348-cca072731150,Investors Should Be Encouraged By Procter & Gamble's (NYSE:PG) Returns On Capital,Simply Wall St.,https://finance.yahoo.com/news/investors-encouraged-procter-gambles-nyse-120032127.html,1686571232,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/wGajJtYkyKiFJ2NRO6Rfmg--~B/aD00MzI7dz0xMTk0O2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/1cc7282f09a8bea828be96d8904afc0e', 'width': 1194, 'height': 432, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/sMCQMBAnCBfUnze2DvdtMQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/simply_wall_st__316/1cc7282f09a8bea828be96d8904afc0e', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['PG']
417,c062f1b0-cafa-308a-bcac-2b596f450c7f,Buying This Stock Could Be the Smartest Thing You Ever Do,Motley Fool,https://finance.yahoo.com/m/c062f1b0-cafa-308a-bcac-2b596f450c7f/buying-this-stock-could-be.html,1686483900,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/276VRTHgDzUwnbSKz2kTpw--~B/aD0xNDQ4O3c9MjA3MTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/9eea307b0606b36d5bf631bcfbf326f2', 'width': 2071, 'height': 1448, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/uVZvu1bVYxYuNM8Gv4gHOQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/9eea307b0606b36d5bf631bcfbf326f2', 'width': 140, 'height': 140, 'tag': '140x140'}]}",['PG']
418,7e276f83-d476-3cb1-b27f-c8265b835ffd,3 Stocks to Hold for the Next 20 Years,Motley Fool,https://finance.yahoo.com/m/7e276f83-d476-3cb1-b27f-c8265b835ffd/3-stocks-to-hold-for-the-next.html,1686483000,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/Ces3O9ucT0MP5DHTkz1_YQ--~B/aD0zODQwO3c9NTc2MDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/64f7c3d6f8c46dae0a3b0739e9c9d599', 'width': 5760, 'height': 3840, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/p3eXQj9Z84UTDplsetky.g--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/64f7c3d6f8c46dae0a3b0739e9c9d599', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['AAPL', 'PG', 'KO']"
419,939f7edf-ffc2-38ab-bffe-8559704948ee,Blue Chip Bargain Hunting: 2 Top Stocks to Buy Now,Motley Fool,https://finance.yahoo.com/m/939f7edf-ffc2-38ab-bffe-8559704948ee/blue-chip-bargain-hunting%3A-2.html,1686389400,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/XDfFqOb847u99vRsQabGPQ--~B/aD0xNDE0O3c9MjEyMTthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/motleyfool.com/984dd87940214a4a4b159df02d28de06', 'width': 2121, 'height': 1414, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/I7bTTjI2hd5P0oLrP4xbAw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/motleyfool.com/984dd87940214a4a4b159df02d28de06', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['JNJ', 'PG']"
420,2bece495-d512-3d19-8516-5a759e5227ff,10 Best Recession-Proof Stocks to Buy Now,Insider Monkey,https://finance.yahoo.com/news/10-best-recession-proof-stocks-133428504.html,1686317668,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/rpgKmFL2inU1Z0GoMcUXaA--~B/aD04MTU7dz0xMjgwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/insidermonkey.com/47be962cc8f92f3e216b86894966883e', 'width': 1280, 'height': 815, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/gwZR2CHfr_BfZE.599QXdg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/insidermonkey.com/47be962cc8f92f3e216b86894966883e', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['DG', 'SJM', 'KO', 'GOLD', 'SRE', 'PG', 'STZ', 'ABT']"
421,b5f8dfb3-623d-3a8c-b6df-616c4c2a04b4,10 Reliable Dividend Stocks Billionaires Are Loading Up On,Insider Monkey,https://finance.yahoo.com/news/10-reliable-dividend-stocks-billionaires-214229118.html,1686260549,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/wdcoon6VTfFqT5Wkl9HXsA--~B/aD00NDgwO3c9NjcyMDthcHBpZD15dGFjaHlvbg--/https://media.zenfs.com/en/insidermonkey.com/3614f2b4941a04c1f2e5477debdf553b', 'width': 6720, 'height': 4480, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/H0Ege.RxnnYlVMeIqk22Xw--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/insidermonkey.com/3614f2b4941a04c1f2e5477debdf553b', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['SHW', 'AAPL', 'CL', 'JNJ', 'KO', 'PG', 'ABBV', 'WMT']"
422,202e1f9d-1052-3908-a8b6-ace64f420232,"Top Stock Reports for Procter & Gamble, Bank of America & Abbott Laboratories",Zacks,https://finance.yahoo.com/news/top-stock-reports-procter-gamble-154900352.html,1686239340,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/haPOtBjO8b1vfX4dOJz2kg--~B/aD02MDE7dz05MDA7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/76d5055cf61596ac33405b52759647c2', 'width': 900, 'height': 601, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/09Lln2hQfe4SWYxJunI5sg--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/76d5055cf61596ac33405b52759647c2', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['PG', 'ABT', 'DUK']"
423,976d0d58-0e35-3d0c-bd14-9ba88276597a,"Brown-Forman (BF.B) Earnings Lag Q4 Estimates, Sales Beat",Zacks,https://finance.yahoo.com/news/brown-forman-bf-b-earnings-153500238.html,1686152100,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/qgWO6UEPfUYafQLQRHcVZw--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/18c3702e42d7d50b050cc5d232a4fcc1', 'width': 635, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/YsDxXw8R5YuZuCP0jw0LGQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/18c3702e42d7d50b050cc5d232a4fcc1', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['BF-B', 'PG']"
424,09baf9d9-cef9-366b-9b55-c193c80382f8,Mustang (MBIO) Up 9% on Rare Blood Cancer Study's Upbeat Data,Zacks,https://finance.yahoo.com/news/mustang-mbio-9-rare-blood-174900147.html,1686678540,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/B7EfA6ERTo_QO90H15uyXw--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/9c1d11cd27737fac4805145de6e5eee0', 'width': 635, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/IYksUEF.ZX5JOPFmQ194jQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/9c1d11cd27737fac4805145de6e5eee0', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['MBIO', 'ABBV', 'NVS']"
425,8269574d-1f93-3267-9a7f-89734952858e,AstraZeneca (AZN) Breast Cancer Combo Drug Gets Priority Review,Zacks,https://finance.yahoo.com/news/astrazeneca-azn-breast-cancer-combo-141400399.html,1686665640,STORY,"{'resolutions': [{'url': 'https://s.yimg.com/uu/api/res/1.2/6pmiwRZRhtc7hxDNA3zxVQ--~B/aD00MDA7dz02MzU7YXBwaWQ9eXRhY2h5b24-/https://media.zenfs.com/en/zacks.com/ef77d5a5eb4e72e4dd31ccfaf4ca4ccd', 'width': 635, 'height': 400, 'tag': 'original'}, {'url': 'https://s.yimg.com/uu/api/res/1.2/8ePNUSx6ARln9LO4PZCjpQ--~B/Zmk9ZmlsbDtoPTE0MDtweW9mZj0wO3c9MTQwO2FwcGlkPXl0YWNoeW9u/https://media.zenfs.com/en/zacks.com/ef77d5a5eb4e72e4dd31ccfaf4ca4ccd', 'width': 140, 'height': 140, 'tag': '140x140'}]}","['AZN', 'NVS', 'AKRO', 'ADAP']"
