,title,relatedTickers,ticker,open,close,signal,amount,trust_rate,score
34,"Adobe (ADBE) to Post Q2 Earning: What's in the Offing? [SEP] 3 Unstoppable Growth Stocks to Buy and Hold Forever [SEP] If You Invested $1000 in Adobe Systems 10 Years Ago, This Is How Much You'd Have Now [SEP] Salesforce (CRM) Expands Generative AI Tools With AI Cloud [SEP] Adobe Firefly Now Powers First Groundbreaking Generative AI Capabilities in Adobe Illustrator [SEP] Why Investors Need to Take Advantage of These 2 Computer and Technology Stocks Now [SEP] Institutional investors control 84% of Adobe Inc. (NASDAQ:ADBE) and were rewarded last week after stock increased 9.3% [SEP] Why Adobe (ADBE) is Poised to Beat Earnings Estimates Again [SEP] Will Digital Media Strength Aid Adobe's (ADBE) Q2 Earnings? [SEP] Apple's Impressive First Shot and a Messy Crypto Situation [SEP] ","{'NFLX', 'MTN', 'ACN', 'ADBE', 'CRM', 'AME', 'JBL', 'DOCU', 'OKTA'}",ADBE,489.7099914550781,479.0,0.55242515,10,2.4630541871921183,1.3606530692189787
35,"S&P 500's biggest winners so far this year [SEP] Zacks Investment Ideas feature highlights: Nvidia, Meta Platforms and Palo Alto Networks [SEP] AI: 20% of investors say they've used an AI chatbot, Yahoo Finance-Ipsos poll finds [SEP] Oracle, Intel Climb: Which Is the Better AI Stock? [SEP] Cathie Wood Funds Buy Shares of Meta for First Time Since 2021 [SEP] AMD, Nvidia, C3.ai, and Other AI Stocks Lose Steam After Oracle’s Earnings [SEP] AMD unveils new chip as AI competition heats up [SEP] Larry Ellison Surpasses Bill Gates' Wealth, Thanks to Oracle Cloud Market Share Gains [SEP] AMD Gives Peek at Upcoming Line of AI Processors in Challenge to Rival Nvidia [SEP] Nvidia Finishes With a Market Cap Above $1 Trillion [SEP] 13 Days and Counting: Inside Tesla Stock’s Ridiculous Winning Streak [SEP] AMD CEO on new AI superchip: This is 'incredibly powerful' technology [SEP] Time to Take Profits. Cathie Wood Sells Tesla, Nvidia Stocks. [SEP] Dow Jones Futures: Nasdaq Looking Extended As Fed Decision Looms; What Investors Need Now [SEP] CPI and Fed decision, Nvidia valuation, Trump's not guilty plea: Top stories [SEP] Nvidia Joins $1 Trillion Club, Fueled by AI’s Rise [SEP] Dow Jones Futures: Nasdaq Looking Extended As Fed Decision Looms; What Investors Need Now [SEP] ","{'^RUT', 'META', 'MSFT', 'GOOGL', 'CRM', 'PHM', 'PLTR', 'FCX', 'TSLA', '^GSPC', 'ORCL', 'GS', 'AMD', 'COMP', 'CUKPF', 'NVDA', 'PANW', 'AMZN', 'LSCC', 'GOOG', 'SFTBY', 'INTC', 'GE', 'CUK', 'CCL', '^DJI', '^NDX', 'RCL', '^IXIC'}",NVDA,401.8599853515625,395.6,0.3943647,17,4.1871921182266005,1.6512808247740043
36,"Element Solutions (ESI) Unveils 2 Semiconductor Transactions [SEP] Zacks.com featured highlights include Stride, Linde, Sterling Infrastructure and Atmos Energy [SEP] PPG Industries (PPG) Stock Up 12% in 3 Months: Here's Why [SEP] 11 Best Hydrogen and Fuel Cell Stocks To Buy [SEP] PPG Unveils Low-Temperature E-Coats for Automotive Market [SEP] Sherwin-Williams (SHW) Shares Up 13% in 3 Months: Here's Why [SEP] Chemours (CC) Gains on Opteon Adoption Amid Demand Woes [SEP] ","{'BP', 'GFI', 'NFE', 'DD', 'CC', 'CVX', 'LIN', 'ATO', 'PLUG', 'BE', 'ESI', 'SHW', 'CMI', 'FSTR', 'KOP', 'PPG'}",LIN,364.2300109863281,362.55,0.84597206,7,1.7241379310344827,1.4585725192365975
37,"2 Chip Stocks Surging Ahead in the AI Race [SEP] Broadcom Might Receive European Approval For $61B VMware Deal, UBS Closes Credit Suisse Takeover, Illumina CEO Steps Down Amid Activist Investor Carl Icahn's Pressure: Today's Top Stories [SEP] Broadcom Flexes Wireless Prowess With New Multifunction Chip [SEP] S&P 500: Carnival, AI Giants Broadcom, Oracle Lead Big Winners [SEP] Daily – Vickers Top Buyers & Sellers for 06/13/2023 [SEP] Did Broadcom Just Deal a Blow to Intel's Fledgling Foundry Services Business? [SEP] Company News for Jun 13, 2023 [SEP] Best Dividend Stock to Buy: Broadcom vs. Texas Instruments [SEP] ","{'CFG', 'OMC', 'VGR', 'AKYA', 'VMW', 'TXN', 'TSM', 'KEY', 'RYAAY', 'NCLH', 'NDAQ', 'DG', 'AN', 'MRVL', 'ACLS', '^GSPC', 'BNTX', 'ORCL', 'WSC', 'BP', 'HCP', 'AAPL', 'ACDC', 'UBS', 'ILMN', 'AVGO', 'INTC', 'CTLT'}",AVGO,861.1300048828125,859.0,0.39436236,8,1.9704433497536946,0.7770686901261654
38,"Boeing Leads 5 Dow Jones Giants Near Buy Points [SEP] McDonald's (MCD) Gains But Lags Market: What You Should Know [SEP] The Best Stocks to Buy With $10,000 Right Now [SEP] 3 Stocks to Make the Most of a Rebounding Restaurant Industry [SEP] Walmart, McDonald’s, Amazon and Other Companies Offering Tuition Reimbursement — Here’s How To Qualify [SEP] Burger King Menu Brings Back Classic With A Spicy Take [SEP] McDonald's Taps Into Serious Video Game Nostalgia for Grimace's Birthday [SEP] ","{'CSCO', 'SHOP', 'CMG', 'SHAK', 'FDX', 'BA', 'MCD', '^GSPC', 'WMT', 'WDAY', 'JPM'}",MCD,288.5,288.95,0.3943629,7,1.7241379310344827,0.679936028760055
39,"These 2 Nasdaq Stocks Could Help Carry Your Portfolio for Years [SEP] Netflix Is Finally Trying What Amazon, Apple Are Doing With This Major Move [SEP] Instant Pot and Pyrex Maker Instant Brands Files Bankruptcy [SEP] Price war: Amazon excludes rival Temu from competitive price checks [SEP] Larry Ellison Surpasses Bill Gates' Wealth, Thanks to Oracle Cloud Market Share Gains [SEP] Amazon says multiple cloud services down for users [SEP] Amazon Web Services Outage Disrupts Some Customers [SEP] Amazon Says It’s Resolving Outage That Knocked Websites Offline [SEP] ","{'NFLX', 'COMP', 'ROKU', 'NVDA', 'PYPL', 'AMZN', 'ORCL', 'DIS'}",AMZN,128.1199951171875,127.0,0.19679172,8,1.9704433497536946,0.38776694260207306
40,"With 60% ownership, Exxon Mobil Corporation (NYSE:XOM) boasts of strong institutional backing [SEP] The Best Oil Stocks to Buy Right Now With $500 [SEP] Exxon Mobil (XOM) Stock Sinks As Market Gains: What You Should Know [SEP] 3 Energy Companies With Incredibly Strong Balance Sheets [SEP] ","{'XOM', 'PXD', 'CVX'}",XOM,107.37999725341795,106.65,0.7895194,4,0.9852216748768473,0.7778516543909834
41,PepsiCo (PEP) Outpaces Stock Market Gains: What You Should Know [SEP] Coca-Cola vs. Pepsi's Business Models: What's the Difference? [SEP] ,"{'PEP', 'KO'}",PEP,182.1300048828125,182.1,0.39436194,2,0.49261083743842365,0.1942669669982835
42,"Electronic Arts (EA) Uses SAPIEN Technology in Madden NFL 24 [SEP] Here’s Why Nike Is Changing Its Strategy With DSW and Macy’s [SEP] Nike Broke Up With Retailers. Now It’s Trying to Win Them Back. [SEP] Nike Fans Will Love This New Deal With Dick's Sporting Goods [SEP] NIKE, Inc. (NKE) is Attracting Investor Attention: Here is What You Should Know [SEP] Nike (NKE) Gains But Lags Market: What You Should Know [SEP] Nike Stock Tries to Play Catch-Up, but ‘Uncertainty Is High’ [SEP] These Are The Best Robinhood Stocks To Buy Or Watch Now [SEP] ","{'DBI', 'M', 'GOOGL', 'UBER', '^GSPC', 'FL', 'NKE', 'EA'}",NKE,107.13999938964844,106.98,0.39461413,8,1.9704433497536946,0.7775647886868181
43,"Could The Market Be Wrong About Abbott Laboratories (NYSE:ABT) Given Its Attractive Financial Prospects? [SEP] Abbott (ABT) EPD Sales Gain Traction, Margin Pressure Lingers [SEP] Abbott Labs Shuffles Finance Team with New CFO Appointment [SEP] Why Shares of Surmodics Soared on Tuesday [SEP] ","{'SRDX', 'ABT', 'STIM'}",ABT,101.48999786376952,101.7,0.0,4,0.9852216748768473,0.0
44,10 Quantum Computing Stocks Billionaires Are Loading Up On [SEP] NATO Military Spending by Country: Top 20 Countries [SEP] Lockheed Martin and GlobalFoundries Collaborate to Advance Innovation and Resiliency of Chips for National Security [SEP] Lockheed Martin collaborates with GlobalFoundries to secure defense chip supply [SEP] Lockheed Martin (LMT) Stock Sinks As Market Gains: What You Should Know [SEP] Raytheon (RTX) Wins $888M Deal to Aid F135 Propulsion System [SEP] Lockheed (LMT) Wins Contract to Support F-16 Aircraft [SEP] Pentagon Just Announced A New $2.1 Billion Arms Package For Ukraine — Here Are 2 Big Defense Stocks Poised To Pop. Is It Time To Buy In? [SEP] ,"{'IBM', 'LMT', 'INTC', 'GFS', 'RTX', 'BAESF', 'BIDU', 'GOOGL', 'MRNA', 'NOC', 'HON', 'TXT', 'GD'}",LMT,456.010009765625,459.87,0.7895237,8,1.9704433497536946,1.5557117650074326
45,"Adobe (ADBE) to Post Q2 Earning: What's in the Offing? [SEP] Accenture (ACN) Gains But Lags Market: What You Should Know [SEP] Accenture to Invest $3 Billion in AI to Accelerate Clients’ Reinvention [SEP] Aligning Cybersecurity to Business Objectives Helps Drive Revenue Growth and Lower Costs of Breaches, Accenture Report Finds [SEP] Accenture looks to power AI efforts with $3 billion investment [SEP] Accenture Stock Is Breaking Out. Here's How High It Can Go. [SEP] Accenture pouring $3 billion into AI, joining long list of tech companies prepping to meet demand [SEP] ","{'ADBE', 'ACN', 'JBL', '^GSPC'}",ACN,315.32000732421875,311.53,0.62015945,7,1.7241379310344827,1.0692404261950788
46,"10 Quantum Computing Stocks Billionaires Are Loading Up On [SEP] Has Qualcomm Already Beaten Apple to the Punch in Smartphone AI? [SEP] TSMC, ASML need to be part of everything in the future concerning AI: Analyst [SEP] Dow Jones Today: Index Climbs Ahead of Fed Decision [SEP] AI: 20% of investors say they've used an AI chatbot, Yahoo Finance-Ipsos poll finds [SEP] Oracle, Intel Climb: Which Is the Better AI Stock? [SEP] Did Broadcom Just Deal a Blow to Intel's Fledgling Foundry Services Business? [SEP] Arm Courts Intel as Anchor Investor in Upcoming IPO [SEP] Intel reportedly in talks to be $10 billion anchor investor in Arm's IPO [SEP] Intel Shares 'Arm' Their Way Out of a Base Pattern [SEP] Dow Jones Today: Inflation Down, Index Up [SEP] AMD CEO on new AI superchip: This is 'incredibly powerful' technology [SEP] ","{'MSFT', 'BIDU', 'GOOGL', 'MRNA', 'BX', 'TSM', 'QCOM', 'IBM', 'CVX', '^GSPC', 'ORCL', 'JPM', 'GS', 'AMD', 'AAPL', 'NVDA', 'AVGO', 'GOOG', 'SFTBY', 'LMT', 'INTC', 'CAT', '^DJI', 'HON', 'ASMLF', 'ASML', 'AMGN'}",INTC,33.77000045776367,33.19,0.39436075,12,2.955665024630542,1.1655982785624237
47,Bank of America Declares Third Quarter 2023 Preferred Stock Dividends [SEP] Georgetown University Survey Finds 65% of Young Adults Highlight Paid Time Off as the Top Benefit for Choosing an Employer [SEP] ,{'BAC'},BAC,29.1299991607666,29.16,0.3943615,2,0.49261083743842365,0.19426674678407868
48,GE Stock Doubled Investors' Money in 11 Months: What's Next? [SEP] S&P 500's biggest winners so far this year [SEP] General Electric (GE) Arm Signs MOU With NL on Carbon Capture [SEP] ,"{'AMD', 'CUKPF', 'GE', 'CUK', 'NVDA', 'CRM', 'CCL', 'ALG', '^DJI', 'PHM', '^GSPC', 'IR', '^NDX', 'RCL', '^IXIC'}",GE,106.02999877929688,106.01,0.39436588,3,0.7389162561576355,0.29140335732492906
49,Blue Chip Bargain Hunting: 2 Top Stocks to Buy Now [SEP] 3 Stocks to Hold for the Next 20 Years [SEP] Buying This Stock Could Be the Smartest Thing You Ever Do [SEP] Investors Should Be Encouraged By Procter & Gamble's (NYSE:PG) Returns On Capital [SEP] ,"{'JNJ', 'KO', 'PG', 'AAPL'}",PG,144.50999450683594,145.41,0.39436817,4,0.9852216748768473,0.3885400706324084
50,"FDA Accepts Vertex (VRTX), CRISPR's BLA Filings for Exa-Cel [SEP] AstraZeneca (AZN) & Quell to Co-Develop Autoimmune Cell Therapies [SEP] Chinook Therapeutics Shares Soar on Novartis Purchase [SEP] Novartis (NVS) to Buy Chinook for $3.5B to Strengthen Pipeline [SEP] Why Shares of Chinook Therapeutics Skyrocketed On Monday [SEP] Chinook Therapeutics Launches Almost 60% On Novartis' $3.5 Billion Takeover [SEP] Carson Block’s Latest Short Bet Is Burned by Novartis M&A Deal [SEP] Top 20 Most Profitable Pharmaceutical Companies In The World [SEP] AstraZeneca (AZN) Breast Cancer Combo Drug Gets Priority Review [SEP] Mustang (MBIO) Up 9% on Rare Blood Cancer Study's Upbeat Data [SEP] ","{'ABBV', 'NVO', 'LLY', 'CRSP', 'NVS', 'PFE', 'ADAP', 'BIIB', 'JNJ', 'MBIO', 'AKRO', 'MRK.DE', 'VRTX', 'BMY', 'AZN', 'TAK', 'GILD', 'AMGN'}",NVS,99.73999786376952,100.4,0.6542794,10,2.4630541871921183,1.6115256424607902
51,"Leading Chip Stock ASML Remains In Buy Zone Amid Hot Growth [SEP] Dutch Seek to Bar Chinese Students From Tech Courses in Chip War [SEP] ASML reports transactions under its current share buyback program [SEP] TSMC, ASML need to be part of everything in the future concerning AI: Analyst [SEP] ","{'INTC', 'BX', '^GSPC', 'ASMLF', 'TSM', 'ASML'}",ASML,737.219970703125,732.74,0.3943611,4,0.9852216748768473,0.3885331118635356
52,"5G Stocks To Watch As Cloud, Enterprise Services Emerge [SEP] Is T-Mobile A Buy As TMUS Stock Buyback Gathers Momentum? [SEP] Verizon Frontline deployed in support of National Guard training exercise [SEP] Verizon searching for new finance chief and potential CEO successor - WSJ [SEP] Verizon Is Searching for a Finance Chief Who Could Become CEO [SEP] Chart of the Day: This Stock Should Eventually Make a Good Connection [SEP] Verizon Communications (VZ) Gains But Lags Market: What You Should Know [SEP] 3 High-Yielding Dividend Stocks That Can Help You Save For Retirement [SEP] ","{'AAPL', 'T', 'VZ', 'JNJ', 'XLNX', 'TMUS', '^GSPC'}",VZ,35.5,35.64,0.39440906,8,1.9704433497536946,0.7771607103018925
53,"Blue Chip Bargain Hunting: 2 Top Stocks to Buy Now [SEP] Here's Why Johnson & Johnson (JNJ) is a Strong Value Stock [SEP] Top Research Reports for Johnson & Johnson, Oracle & HSBC [SEP] Johnson & Johnson (JNJ) Stock Sinks As Market Gains: What You Should Know [SEP] 15 Most Profitable Drugs In The World [SEP] Top 20 Most Profitable Pharmaceutical Companies In The World [SEP] The Zacks Analyst Blog Highlights Johnson & Johnson, Oracle, HSBC, NVIDIA and The Cigna Group [SEP] Could Johnson & Johnson Stock Help You Become a Millionaire? [SEP] 3 High-Yielding Dividend Stocks That Can Help You Save For Retirement [SEP] ","{'CI', 'LLY', 'PFE', 'ORCL', 'AZN', 'TAK', 'BIIB', 'MRK.DE', 'GILD', 'SNY', 'ABBV', 'PG', 'NVS', 'VZ', 'JNJ', 'REGN', 'VRTX', 'BMY', 'AMGN'}",JNJ,159.72999572753906,160.0,0.6634871,9,2.2167487684729066,1.4707841603039522
54,"Insiders At Bristol-Myers Squibb Sold US$33m In Stock, Alluding To Potential Weakness \ [SEP] This Drug Candidate Could Be a Winner for Bristol Myers [SEP] 15 Most Profitable Drugs In The World [SEP] Top 20 Most Profitable Pharmaceutical Companies In The World [SEP] ","{'SNY', 'ABBV', 'LLY', 'NVS', 'PFE', 'BIIB', 'JNJ', 'MRK.DE', 'REGN', 'VRTX', 'BMY', 'AZN', 'TAK', 'GILD', 'AMGN'}",BMY,64.18499755859375,64.89,1.0,4,0.9852216748768473,0.9852216748768473
55,"Will GameStop Pull Out Its NFT Games? Are NFTs A Buy Now? [SEP] Could Advertising Save Streaming Sports? [SEP] 2 Breakout Growth Stocks You Can Buy and Hold for the Next Decade [SEP] These 2 Nasdaq Stocks Could Help Carry Your Portfolio for Years [SEP] 'Avatar 3' pushed to 2025 and Disney sets two 'Star Wars' films for 2026 [SEP] Disney announces movie release delays for Marvel, Star Wars films [SEP] ","{'NFLX', 'COMP', 'AAPL', 'ROKU', 'GLBE', 'PYPL', 'AMZN', 'DIS'}",DIS,94.12000274658205,93.25,0.13094124,6,1.477832512315271,0.1935092246003926
